Period,Date,Long Date,Open,High,Low,Close,Upper Trend Channel,Trend Channel Pivot,Lower Trend Channel,Up Trends,New Uptrends,Down Trends,New Downtrends,Total Component Volume,Advances,Declines,Advancing Volume,Declining Volume,New Highs,New Lows,Issues Traded,Issues Unchanged,% above 200MA,% above 30MA,% above 18MA,% above 9MA,% above 4MA,Total Stks above 200MA,Total Stks below 200MA,Total Stks equal 200MA,Total Stks above 30MA,Total Stks below 30MA,Total Stks equal 30MA,Total Stks above 18MA,Total Stks below 18ma,Total Stks equal 18MA,Total Stks above 9MA,Total Stks below 9MA,Total Stks equal 9MA,Total Stks above 4MA,Total Stks below 4MA,Total Stks equal 4MA,New Highs - Quarter,New Lows - Quarter,New 1st Day Highs,New 1st Day Lows,New 1st Day Highs - Quarter,New 1st Day Lows - Quarter,Equal Weight Open Px,Equal Weight High Px,Equal Weight Low Px,Equal Weight Close Px,ETF Trade Volume,% above 50MA,Total Stks above 50MA,Total Stks below 50MA,Total Stks equal 50MA,Total Constituent Price Gains,Total Constituent Price Losses,FV8,FV9,FV10,FV11,FV12,FV13,FV14,FV15
D,19900116,1/16/90,2669.37012,2692.62012,2641.20996,2692.62012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900117,1/17/90,2692.62012,2704.3501,2648.67993,2659.12988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900118,1/18/90,2659.12988,2670.21997,2633.75,2666.37988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900119,1/19/90,2665.32007,2686.01001,2665.32007,2677.8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900122,1/22/90,2678.75,2681.08008,2600.22998,2600.44995,2767.43994,2042.44747875,1317.4550175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900123,1/23/90,2600.44995,2625.67993,2588.51001,2615.32007,2776.29248,2373.7887575,1971.285035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900124,1/24/90,2615.32007,2615.54004,2553.37988,2604.5,2797.30249,2709.8562625,2622.410035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900125,1/25/90,2604.5,2616.43994,2550.67993,2561.04004,2793.357545,2694.34253,2595.327515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900126,1/26/90,2561.04004,2583.56006,2522.52002,2559.22998,2782.42505,2683.72378625,2585.0225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900129,1/29/90,2558.78003,2572.07007,2529.05005,2553.37988,2771.0650025,2670.30123875,2569.537475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900130,1/30/90,2553.37988,2562.61011,2519.13989,2543.23999,2767.9199825,2661.0712275,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900131,1/31/90,2543.46997,2590.54004,2542.79004,2590.54004,2741.6299425,2647.9262075,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900201,2/1/90,2590.32007,2598.6499,2580.17993,2586.26001,2717.4724725,2635.8474725,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900202,2/2/90,2586.26001,2616.43994,2581.97998,2602.69995,2702.96753,2628.59500125,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900205,2/5/90,2602.69995,2625.67993,2598.6499,2622.52002,2677.58252,2615.90249625,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900206,2/6/90,2622.52002,2622.96997,2594.37012,2606.31006,2671.875,2616.73623625,2561.5974725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900207,2/7/90,2606.31006,2642.12012,2585.81006,2640.09009,2674.007445,2621.1812125,2568.35498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900208,2/8/90,2640.09009,2664.86011,2631.97998,2644.37012,2661.944945,2621.03372125,2580.1224975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900209,2/9/90,2644.59009,2658.33008,2635.59009,2648.19995,2659.2124625,2628.67749,2598.1425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900212,2/12/90,2648.41992,2648.41992,2619.13989,2619.13989,2647.402465,2624.51748625,2601.6325075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900213,2/13/90,2619.13989,2631.97998,2600,2624.1001,2637.9500125,2616.63876375,2595.327515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900214,2/14/90,2624.1001,2639.63989,2615.54004,2624.32007,2637.9500125,2611.4862675,2585.0225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900215,2/15/90,2624.32007,2650.8999,2622.07007,2649.55005,2638.2875375,2603.91250625,2569.537475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900216,2/16/90,2649.55005,2658.11011,2633.33008,2635.59009,2642.4000875,2598.31128,2554.2224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900220,2/20/90,2636.04004,2636.04004,2585.81006,2596.8501,2638.40259,2600.00003125,2561.5974725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900221,2/21/90,2596.8501,2596.8501,2565.32007,2583.56006,2633.3900775,2600.535035,2567.6799925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900222,2/22/90,2583.56006,2618.02002,2574.55005,2574.77002,2633.3900775,2603.2088025,2573.0275275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900223,2/23/90,2574.77002,2581.31006,2548.41992,2564.18994,2633.3900775,2605.82754625,2578.265015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900226,2/26/90,2564.63989,2602.47998,2564.40991,2602.47998,2628.9425675,2604.39254875,2579.84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900227,2/27/90,2602.47998,2630.17993,2601.3501,2617.12012,2632.8850725,2606.36380125,2579.84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900228,2/28/90,2617.12012,2645.27002,2614.63989,2627.25,2631.59009,2605.71631,2579.84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900301,3/1/90,2627.69995,2648.6499,2618.46997,2635.59009,2634.742555,2607.2925425,2579.84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900302,3/2/90,2636.70996,2660.36011,2636.48999,2660.36011,2648.2550675,2614.75253375,2581.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900305,3/5/90,2660.13989,2666.43994,2644.13989,2649.55005,2650.6200575,2620.13003625,2589.640015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900306,3/6/90,2649.55005,2677.47998,2644.13989,2676.80005,2658.72754,2630.37753375,2602.0275275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900307,3/7/90,2676.58008,2685.59009,2665.54004,2669.59009,2664.075075,2641.97632,2619.877565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900308,3/8/90,2669.37012,2699.55005,2668.46997,2696.16992,2673.0275275,2650.59131,2628.1550925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900309,3/9/90,2695.94995,2698.6499,2672.52002,2683.33008,2681.472535,2652.28006125,2623.0875875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900312,3/12/90,2683.33008,2690.77002,2669.13989,2686.70996,2683.9500125,2648.42379875,2612.897585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900313,3/13/90,2686.70996,2694.13989,2667.12012,2674.55005,2685.1900025,2641.441285,2597.6925675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900314,3/14/90,2674.77002,2694.59009,2672.30005,2687.84009,2685.1900025,2632.51626625,2579.84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900315,3/15/90,2687.84009,2708.56006,2687.84009,2695.71997,2688.287475,2634.7687375,2581.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900316,3/16/90,2695.27002,2741.21997,2695.27002,2741.21997,2701.9149775,2645.77749625,2589.640015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900319,3/19/90,2736.48999,2757.20996,2713.06006,2755.62988,2722.184935,2662.4724725,2602.76001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900320,3/20/90,2755.62988,2768.23999,2733.78003,2738.73999,2732.8274525,2676.71875,2620.6100475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900321,3/21/90,2738.73999,2751.3501,2724.77002,2727.92993,2740.8799425,2687.98001125,2635.08008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900322,3/22/90,2727.69995,2731.31006,2678.6001,2695.71997,2740.8799425,2692.0337525,2643.1875625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900323,3/23/90,2694.82007,2712.61011,2694.82007,2704.28003,2740.8799425,2698.22750875,2655.575075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900326,3/26/90,2704.28003,2727.03003,2704.28003,2707.65991,2740.8799425,2702.47750875,2664.075075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900327,3/27/90,2707.65991,2736.93994,2697.30005,2736.93994,2743.132445,2708.07998625,2673.0275275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900328,3/28/90,2736.70996,2745.71997,2727.03003,2743.68994,2743.7499375,2712.61123625,2681.472535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900329,3/29/90,2743.46997,2743.68994,2721.8501,2727.69995,2736.767455,2710.35873375,2683.9500125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900330,3/30/90,2727.03003,2729.05005,2701.3501,2707.20996,2728.997435,2707.09371875,2685.1900025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900402,4/2/90,2706.76001,2706.76001,2679.5,2700.44995,2728.997435,2706.05249,2683.107545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900403,4/3/90,2700.44995,2741.43994,2700.44995,2736.70996,2728.997435,2707.60122625,2686.2050175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900404,4/4/90,2736.26001,2746.8501,2714.86011,2719.37012,2732.37744,2713.37374875,2694.3700575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900405,4/5/90,2719.37012,2738.29004,2718.68994,2721.16992,2744.3699325,2723.45248375,2702.535035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900406,4/6/90,2721.16992,2729.5,2701.80005,2717.12012,2744.819945,2725.2537225,2705.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900409,4/9/90,2716.88989,2729.28003,2714.63989,2722.07007,2743.07495,2727.6749875,2712.275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900410,4/10/90,2722.07007,2733.78003,2715.98999,2731.08008,2740.5399775,2723.4512325,2706.3624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900411,4/11/90,2730.86011,2740.98999,2723.6499,2729.72998,2734.0650025,2719.84750375,2705.630005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900412,4/12/90,2729.5,2756.76001,2728.83008,2751.80005,2737.3300175,2722.38125625,2707.432495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900413,4/13/90,2751.80005,2751.80005,2751.80005,2751.80005,2741.10254,2724.2675175,2707.432495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900416,4/16/90,2751.80005,2782.87988,2751.80005,2763.06006,2749.097535,2732.68502875,2716.2725225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900417,4/17/90,2763.06006,2769.13989,2741.43994,2765.77002,2758.107545,2740.11752375,2722.1275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900418,4/18/90,2765.98999,2771.62012,2727.47998,2732.87988,2758.107545,2740.06128,2722.015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900419,4/19/90,2733.33008,2734.01001,2709.22998,2711.93994,2758.107545,2737.358765,2716.609985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900420,4/20/90,2712.15991,2716.21997,2672.52002,2695.94995,2758.107545,2732.96749875,2707.8274525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900423,4/23/90,2695.94995,2695.94995,2656.97998,2666.66992,2758.107545,2725.338745,2692.569945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900424,4/24/90,2667.12012,2677.92993,2650.22998,2654.5,2753.3775025,2716.38497875,2679.392455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900425,4/25/90,2654.5,2674.77002,2654.28003,2666.43994,2744.70752,2707.79873625,2670.8899525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900426,4/26/90,2666.43994,2682.20996,2656.08008,2676.58008,2734.4600225,2700.25375375,2666.047485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900427,4/27/90,2676.12988,2681.31006,2644.13989,2645.05005,2725.7875375,2693.2150275,2660.6425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900430,4/30/90,2645.04004,2663.73999,2634.01001,2656.76001,2725.0000625,2692.82129,2660.6425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900501,5/1/90,2656.76001,2677.03003,2656.76001,2668.91992,2733.670045,2697.15628125,2660.6425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900502,5/2/90,2668.91992,2689.63989,2666.66992,2689.63989,2741.10254,2700.87252875,2660.6425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900503,5/3/90,2689.63989,2710.59009,2689.63989,2696.16992,2749.097535,2704.87002625,2660.6425175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,19900504,5/4/90,2695.94995,2710.81006,2685.59009,2710.36011,2758.107545,2709.6575325,2661.20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
